lyrics,song,album,artist,genre
"I don't know what I been livin' on, but It's not enough to fill me up I need more than just words can say I need everything this life can give me, hey yeah 'Cause sometimes, it's not enough, ow  Come on, baby, close your eyes, let go This can be everything we've dreamed It's not work that makes it work, oh Now let the magic do the work for you  'Cause honey 'Cause something reached out and touched me Now I know all I want  I want the best of both worlds And honey, I know what it's worth If we could have the best of both worlds We'd have heaven right here on earth, wooh  Well, there's a picture in the gallery of a Fallen angel looked a lot like you We forget where we come from sometimes I had a dream, it was really you  'Cause something reached out and touched me Now I know all I want  I want the best of both worlds And honey, I know what it's worth If we could have the best of both worlds A little bit of heaven right here on earth, yeah  Whoa, you don't have to die and go to heaven Or hang around to be born again Just tune in to what this place has got to offer 'Cause we may never be here again, ow  I want the best of both worlds And honey, I know what it's worth If we could have the best of both worlds A little heaven right here on earth, come on  I want the best of both worlds And honey, I know what it's worth We can have the best of both worlds A little heaven right here on earth, yeah  Tell me, is it enough? Wow Now will it ever be enough? Whoa, ooh",best of both worlds,5150,van halen,rock
"Contact is all it takes To change your life, to lose your place in time Contact, asleep or awake Coming around you may wake up to find  (Ooh) Questions deep within your eyes (Ooh) Now more than ever you realize  And then you sense a change Nothing feels the same All your dreams are strange Love comes walkin' in  Some kind of alien Waits for the opening Then simply pulls a string (Ahh)  Another world, some other time You lay your sanity on the line Familiar faces, familiar sights Reach back, remember with all your might  (Ooh) Ooh, there she stands in a silken gown (Ooh) Silver lights shining down  And then you sense a change Nothing feels the same All your dreams are strange Love comes walkin' in  Some kind of alien Waits for the opening Then simply pulls a string Love comes walkin' in  Oh, sleep and dream, that's all I crave I travel far across the Milky Way To my master, I become a slave Till we meet again some other day  (Ooh) Where silence speaks as loud as war (Ooh) Earth returns to what it was before  And then you sense a change Nothing feels the same All your dreams are strange Love comes walkin' in  Some kind of alien Waits for the opening Then simply pulls a string Love comes walkin' in  (Love comes walkin' in) Baby, pull the string (Love comes walkin' in) Love comes walkin' in, yeah  Oh Yeah, oh",love walks in,5150,van halen,rock
"Man, what kinda crap is this? I don't know. I, I thought it was really gonna be different this time. (It is) Ah, yeah. (Ha-ha-ha) Yeh hey I don't know man. We're dyin', we're dyin' Hey, you got a point there (This is fat) You've actually got three points there. Ah ha (Yep)  Oh yeah, hey. What the, where he'd get that clothes? Outta your closet (Ha-ha-ha) Yeah, you mean, you mean my wife's closet No, J.C. Penny man. J.C. Penny  That's what's comin' down on the inside Don't let this get around to the outside  Now listen here, it's not what you are, ya see, it's how ya dress 'Cause that's one thing I learned from these guys, I must confess Now me look, I got this job not just bein' myself, huh uh I went out I bought some brand new shoes Now I walk like someone else, hey  Maybe I'm crazy or just too high But all this here can't be worth my piece of the pie  Sittin' around just gettin' high Temporarily pacified I guess less is more, ha ha Somethin' special, gimme someone new Some brand new group to sink my teeth into  Sittin' around just gettin' high Temporarily pacified  (Ha-ha-ha) (Hey, hey, hey, hey, hey. Don't touch me there, okay? (Just don't do that, okay?) (Oh, why) (Just pay my accountant)  That's what's come down on the inside (I don't know. I might be able to make it through. What the hay?) Don't let this get around to the outside Please, please, please  This ain't no party, this ain't no show So don't you try to put no m-m-m-m-m-m-mojo (That's what's comin' down) On my butt, anyway, heh heh (Alimony)  (Are you alright?) (I, I, I, I don't feel so good. I'm serious man. I don't, I don't feel too good) That's what's comin' down on the inside (Hey, let's blow it out here now man, alright?) Don't let this get around, to the outside (Eddie! Can't you read lips?) (Hey, hey, hey) (I came into this thing with an open mind) (Mike! Mike! What was that shit you gave me last night?)  That's what's comin' down on the inside (Ah, man)(Ha, ha, ha) (Get out! Operator calling. Get out! Operator) Don't let this get around to the outside (Ah, ha ha)  That's what's comin' down on the inside (Okay)(Hello? Hello?) (This is the operator) (Hey Sammy, I found a hat and a pair of shoes. Are they yours?) Don't let this get around to the outside  That's what's comin' down on the inside Don't let this get around to the outside (Hey! Somebody get me a cheeseburger!) (Hey, is Greg back yet?) (Alimony! Alimony! Alimony! Alimony! Alimony! Alimony!)  (Ha-ha-ha-ha-ha-ha) That's what's comin' down on the inside (Ahh, ahh)(Yeow, yeah) Don't let this get around to the outside",inside,5150,van halen,rock
"Turn your radios on I'll appear right there, yes I will Turn me up real loud I'm in your ears  Now I'm hanging ten now baby As I ride your sonic wave (Ow) Good God, y'all  I'm on fire I'm on fire I'm on fire I'm on fire  Oh yeah One time  Fire Fire Fire  Ow Woo Ahh Ah-ha Hoo, hoo  Feel your bodies down I'm in your beds, your beds Throw your headphones on I'm in your heads, aha  Now I'm hangin' ten now baby As I ride your sonic wave (Ahh) Good God, y'all  I'm on fire I'm on fire I'm on fire (oh) I'm on fire (woo, woo)  I'm on fire (woo, woo) I'm on fire (woo) I'm on fire (woo) I'm on fire  I'm on fire I'm on fire (ow)",on fire,zero,van halen,rock
"Yeah, yeah Ahh, yeah  I live my life like there's no tomorrow All I've got, I had to steal Least I don't need to beg or borrow Yes, I'm livin' at a pace that kills  (Ooh yeah, ahh) Runnin' with the devil (ah ha yeah, woo-hoo) Runnin' with the devil (I'll tell ya all about it)  I found the simple life ain't so simple When I jumped out on that road I got no love, no love you'd call real Ain't got nobody waitin' at home  (Ah, yeah) Runnin' with the devil (Goddamn it, baby, you know I ain't lyin' to ya) (I'm only gonna tell you one time, ah yeah) Runnin' with the devil (yes I am, yeah)  Whoo Whoo  You know uh, I found the simple life weren't so simple, no When I jumped out on that road Got no love, no love you'd call real Got nobody waitin' at home  (Ah, yeah) Runnin' with the devil (Oh God, Oh God I'm runnin', ah yeah) Runnin' with the devil (Uh, uh, run it on one more time)  (Ha, yeah) Runnin' with the devil (oh yeah, ya yeah) Runnin' with the devil (whoo, whoo) Runnin' with the devil (ha ha yeah, ah ha yeah, ah ha yeah) Runnin' with the devil (ooh)",runnin' with the devil,zero,van halen,rock
"A little low on cash But I'm high on luck I wanna be your knight in shining pickup truck  With a Chevy for my summer home Let's get the party started It's looking like the city towed my other apartment  She got a doorbell sign that said: ""Bring it or don't ring it.""  She's the woman (go on) She's the woman (wooh) She's the woman She's the woman  Fate is my pimp But she was cool Said if you're doin' business with me, honey What does that make you?  Some Casablanca gin joint? You're a nervous wreck Your I.Q. plummets fourteen points Her thunder thong around your neck  The song ain't dirty It's really just the way we sing it (Sing it)  She's the woman (sing it) She's the woman (ow) She's the woman She's the woman (ho)  She wanted something to regret Tomorrow morning This suburban garage-a-trois was worth exploring  Yeah, dreams come true But it remains to be seen By the time mine usually do it's no longer me  She got a doorbell sign: ""You better bring it, or don't ring it.""  She's the woman She's the woman She's the woman",she's the woman,zero,van halen,rock
"Let's get rockin' Ooh they're jumpin' in the streets Checkin' out the girls, oh Ain't no stoppin' Ooh, you just can't stop that beat Try for little girls, oh  Don't you see All do approve Of me Letting loose  Let's get rockin' Oh we ride the wild seas I see you're stoned Ain't no stoppin' Gonna change my destiny I'm gonna move, oh  Don't you see All do approve Of me, woo Letting loose  Ooh ahh-haa  Woo  Let's get rockin' Here we're jumpin' in the streets Kickin off our shoes, oh Ain't no stoppin' Gonna make this night for me Got so little to go, oh yeah  Don't you see All do approve Of me, woo Letting loose",let's get rockin',zero,van halen,rock
"Ooh la la Wow, ah yeah  Who's at the door? Tell me who's that knockin' You're dead for sure You do the talkin' please, woah  Better lock that door And hear him shout He knows the score And now he's in for doubt, oh  Big trouble  So dry your eyes My little friend  Another time Come back again, woo  Big trouble, trouble Big trouble, trouble  Put on your drawers Go and see him And lock that door He knows that's really you  Big trouble, trouble  You'll be so clever We think alike We'll die forever Be still tomorrow night  Big trouble, trouble Oh, ah  So dry your eyes My little friend Another time Come back again, yeah  Uh oh, wuh oh I'm out the window  Big trouble, trouble Big trouble  So dry your eyes My little friend Another time Come back again  That was fast",big trouble,zero,van halen,rock
"Tense lips, alone at night They weren't as bad behind the door But by the time to say goodnight Don't get up, hit the floor  Didn't even say he's leaving (Had to close his eyes) Closed his eyes and said goodbye  She said ""Babe, don't leave me alone."" Oh  She had this  Didn't want him to disappear She wasn't good alone, ah, way too tight Her, belly's out to there  Didn't even say he's leaving (Had to close his eyes) Closed his eyes and said goodbye  And she said ""Babe, don't leave me alone."" ""Babe, don't leave me alone."" ""Babe, don't leave me alone.""  Ow, wooh  Had to close his eyes as he was leaving (Had to close his eyes) Closed his eyes and said goodbye  She said ""Babe, don't leave me alone."" ""Babe, don't leave me alone."" ""Babe, don't leave me alone."" ""Babe, don't leave me alone.""","babe, don't leave me alone",zero,van halen,rock
"Fast Eddie is getting ready He's got time to burn Sexy Sadie, sittin', waitin' She gonna get what she earned  He's young and he's crazy Kids in love, it ain't lazy Fast Eddie hold her steady Knows you get what you earn  When it comes to about that time (Oh, wait a minute, baby) Put out the lights Put out the lights  Fast Eddie is getting ready He's waitin' for tonight Sexy Sadie is sittin', waitin' Been waitin' for that guy  He love that smile She been waitin' awhile Fast Eddie is getting ready Got a early night  When it gets to be about that time (Ow, Eddie) Put out the lights Put out the lights, ooh yeah ooh  (Rushin')  Fast Eddie is getting ready Been waitin' for this night, ha Sexy Sadie, sittin', waitin' Been waitin' for that guy  He's young and he's crazy Which he ain't lucky and lazy Fast Eddie is getting ready Got a early night  When it gets to be about that time (Ow) Put out the lights Put out the lights  Put 'em out, put 'em out, put 'em out Put out the lights (abubaduh-oooohya) Put out the lights (put out those lights)",put out the lights,zero,van halen,rock
"Ah ha Woo Ahh ha ha ha ha ha  We came here to entertain you Leaving here we aggravate you Don't you know it means the same to me?  Honey I'm the one, the one you love C'mon baby, show your love Hey, give it to me  I see a glow that fills this room I see it rolling off of you And hear your message from above I'm tellin' you, ow   Show, c'mon and show your love Ah, yeah (show your love) Ow, ooh, oh, show, (show) show your love, babe Ah yeah (show your) show it  Look at all these little kids Taking care of the music biz Don't their business take good care of me?  Honey I'm the one, the one you love C'mon baby, show your love Hey, give it to me  I see a glow that fills this room I see it rolling off of you And hear your message from above I'm telling you, ow  Show, show your love babe, ah yeah (Show your love) Oww woo ooh Show (show) show your love, babe Ah yeah (show your love) Show me  Alright Woo  Bop bah dah, shoobie doo wah Bop bah dah, shoobie doo wah, bah dah bum Bop bah dah, shoobie doo wah, bah dah bum Bop bah dah, shoobie dooby dooby doo wah Bop bah dah, shoobie doo wah, bah dah bum Bop bah dah, shoobie dooby dooby doo bum Bop bah dah, shoobie doo wah, bah dah bum Bop bah dah, shoobie doo wah (wooh)  Ow (show your love) Oww oww come on and show me (show your love) Better show, better show your love now (show your love) Aaah yeah, wow (Show your) Ow, yeah",i'm the one,van halen,van halen,rock
"She saw the look in his eyes And she knew better He wanted her tonight And it was now or never He made her feel so sad  Oh whoa whoa, Jamie's cryin' Oh whoa whoa, Jamie's cryin'  Now Jamie wouldn't say ""alright"" She knew he'd forget her And so they said goodnight Ooh, and now he's gone forever  She wants to send him a letter, yeah yeah Just to try to make herself feel better It said ""Gimme,"" (""Gimme a call sometime"") But she knows what that'll get her  Oh whoa whoa, Jamie's cryin' Oh whoa whoa, Jamie's cryin'  Now Jamie's been in love before (ahh) And she knows what love is for (ahh) It should mean a little, a little more (ahh) Than one night stands, wooh  She wants to send him a letter, yeah yeah Just to try to make herself feel better It said ""Gimme,"" (""Gimme a call sometime"") But she knows what that'll get her  Oh whoa whoa, Jamie's cryin'  Oh whoa whoa, Jamie's cryin' Oh whoa whoa, Jamie's cryin' Oh whoa whoa, Jamie's cryin' Oh whoa whoa, Jamie's cryin'",jamie's cryin',van halen,van halen,rock
"I am a victim of the science age A child of the storm, whoa yes I can't remember when I was your age For me, it says no more, no more  Nobody rules these streets at night but me The Atomic Punk Oh yeah, ah-ah  I am the ruler of these netherworlds The underground, whoa yes On every wall and place my fearsome name is heard Just look around, whoa yes  Nobody rules these streets at night but me The Atomic Punk Waah  Oh  I am the ruler of these netherworlds The underground, oh On every wall and place my fearsome name is heard Look around, whoa yeah  Nobody rules these streets at night but me Nobody, ahh The Atomic Punk",atomic punk,van halen,van halen,rock
"Alright  We're gettin' funny in the back of my car I'm sorry honey, if I took it just you little too far, yes Ah too, too far So I, I told the fellas out behind the bar Told them to tell you honey, just how fine you are, yes Ah yes, you are  You see I'm beggin' you please (Beggin' you baby, beggin' on my bended knees) On my knees Sayin', ""I can't wait to feel your love tonight"", whoo  See you drivin' on a-down my road I tell you honey, you're the prettiest girl I know, yes That's for sure But uh, better use it up before it gets old though I tell you honey, no you've let your life grow cold, no Uh no, no, no  I'm a-beggin' a-you (Beggin' you baby, beggin' on my bended knees) I'm on my knees  I can't wait to feel your love tonight (I can't wait to feel your love tonight) I can't wait to feel your love tonight (I can't wait, I can't wait) Woo  Well, I been workin' since a ten of nine I tell you sugar, by midnight I'll be flyin' Flyin' high, woo We'll hit the town, we'll have a hell of a time I'll tell you honey, by morning you'll be mine, yes All mine  You know I'm beggin' you baby (Beggin' you baby, beggin' on my bended knees) I'm on my knees  I can't wait to feel your love tonight (I can't wait to feel your love tonight) I can't wait to feel your lovin' tonight (I can't wait, I can't wait) Ah yeah  I can't wait to feel your love tonight (I can't wait to feel your love tonight) I can't wait to feel your lovin' tonight (I can't wait to feel your love tonight)  I can't wait to feel your lovin' tonight (I can't wait to feel your love tonight) Ah yeah I can't wait to feel your love, love, love, love tonight (I cant wait, I can't wait) Ah whaa (I can't wait to feel your love tonight)",feel your love tonight,van halen,van halen,rock
"Sha  They may talk about you cold When you were headed for the skies But you were young and bold And baby, didn't that change with a wink of your eye?  Now no one's talking 'bout those Crazy days gone by No one talks about the Times you cried  (Ooh) Little dreamer (Ooh) Little dreamer  And then they went and they voted you Least likely to succeed I had to tell them baby you were armed with All you'd need  Seems no one's talking 'bout those Crazy days gone past Weren't they amazed when you were Bidding last?  (Ooh) You were the little dreamer (Ooh) You were the little dreamer, yeah  Yeah, they talked about you cold When you were headed for the skies But you were young and bold And baby, didn't that change with a wink of your eye?  Seems no one's talkin' 'bout the Crazy days gone past Weren't they amazed when you were Barely last?  (Ooh) You were the little dreamer (Ooh) The little dreamer, yeah, oh (Ooh) Yeah, little dreamer (Ooh) Little dreamer",little dreamer,van halen,van halen,rock
"Dedicate one to the ladies  Now summertime's here babe, need somethin' to keep you cool Ah now summertime's here babe, need somethin' to keep you cool Better look out now though, Dave's got somethin' for you Tell ya what it is  I'm your ice cream man, stop me when I'm passin' by Oh my my, I'm your ice cream man, stop me when I'm passin' by See now all my flavors are guaranteed to satisfy Hold on a second baby  I got puddin' pie banana, dixie cups All flavors and push ups, too I'm your ice cream man, baby, stop me when I'm passin' by See now all my flavors are guaranteed to satisfy Hold on, one more  Well, I'm usually passin' by just about eleven o'clock Ah hah, I never stop I'm usually passin' by, just around eleven o'clock And if you let me cool you one time, you'll be my regular stop All right boys  I got puddin' pie banana, dixie cups All flavors and push ups, too I'm your ice cream man, stop me when I'm passin' by See now, all my flavors are guaranteed to satisfy, yes  I'm your ice cream man, stop me when I'm passin' by I'm your ice cream man, stop me when I'm passin' by They say all my flavors are guaranteed to satisfy Ah, one time  Ah ha ha  I'm your ice cream man, stop me when I'm passin' by I'm your ice cream man, stop me when I'm passin' by They say all my flavors are guaranteed to satisfy One time, boys  I'm your ice cream man I'm your ice cream man B-b-b-b-b-b-b-baby Ah my, my, my All my flavors are guaranteed to satisfy Ow",ice cream man,van halen,van halen,rock
"Ah ha  It's my life. get off my ass, get outta my face Man, I don't see no problem Kickin' back, ain't kickin' you, no no Anyway, if I make 'em, I'll solve 'em  Whoa That's right Yeah yeah-yeah Wooh  Makin' plans a waste, ain't no future here Got no faith, got no religion  Oh tell me why (ooh) should I (ooh) (Ah) Care or even, why should I try? I just slide (ooh) slide on by (ooh) (Ah) Never bad enough to crucify me  I put it out until Judgement Day I'll bear the cross on Judgement Day  I done most anything, keep from doin' anything 'cause Sometimes I just wanna do nothin' Nothin' lost, so tell me how can I lose? Ha When I'm startin' off with nothin'  Oh, tell me why (ooh) should I (ooh) (Ah) Care or even wanna try? I just slide (ooh) slide on by (ooh) (Ah) Never bad enough to crucify me  Ow, put it off until Judgement Day I'll bear that (put it off) same ol' cross On Judgement Day, ow  Uh, uh Ow, hey Woah Mmm  Hey man, everything's all right Yeah Whoa, ow  Put it off until Judgement Day I'll bear the cross on Judgement Day, hey Put it off, put it off until Judgement Day I'll bear the (put it off) cross On, Judgement Day  Ow Whoa, yeah On Judgement Day  (Put it off) Oh Whoa yeah On Judgement Day, hey  Wow",judgement day,for unlawful carnal knowledge,van halen,rock
"Ooh Hey  Both feet up, watchin' TV Someplace to feast my eyes, oh Well, I've always tripped on commercials, yeah yeah This one blew my mind, oh, hey  (Ooh) Tell me, who ya gonna call when you need that affection? (Ooh) You gotta have it quick (gotta have it quick) (Ooh) Well, just hang your love line in her direction Whoa  All you bad, bad boys Call her up on the spanked line, uh Yeah, all you bad, bad boys Call her up on the spanked line, uh, whoa oh  Three dollars, first minute (shoot, man) After that, cost ya four And she be up for negotiations, mmm hmm If you call back for more, oh  (Ooh) Now who ya gonna call when you need that special (Special) Little somethin'? Mmm (Ooh) You can say what you like, it's all confidential Whoa  All you bad, bad boys Call her up on the spanked line, huh All you bad, bad boys Call her up on the spanked line, whoa  Hey  All you bad, bad boys (Get your mind blown) All you bad, bad boys Dial 1-900-SPANKED  All you bad, bad boys Call her up on the spanked line, uh hey All you bad, bad boys Call her up on the spanked line, ooh  All you bad, bad boys Yeah, it's the spank line, yeah, ha ha ha ha ha ha ha All you bad (wooh) bad boys Just, call her up, ha, call her up 1-900-SPANKED  All you bad, bad boys 1-900-SPANKED, you bad bad bad boys All you bad, bad boys, just call her up It's the spanked line Yeah, oh, ow",spanked,for unlawful carnal knowledge,van halen,rock
"Oh, mmm-hmm Ow That's right  She don't like it when it's cut n' dry And don't like me makin' future plans And don't want me tryin' to pin her down She ain't about to give an inch of ground, no, wooh  Well, she can take me for a little ride Just as long as she drive me home Around the block, maybe once or twice And then some lovin', wouldn't that be nice? Yeah  I'd walk, but I want it Oh, what a fool believes I got her in my sight, but just outta reach, oh  Here we go around ('round 'round 'round) Run, run, runaround, yeah ('round 'round 'round 'round) Here we go 'round ('round 'round 'round) She givin' me the runaround('round 'round 'round 'round) Yeah, ow, uh  Just enough to keep me hangin' on She knows exactly what I need And right down to the nick o' time I'm chasin' love down a fine, fine line, ow  I'd walk, but I want it And oh, what a fool believes I got her in my sight, but just outta reach. whoa  Here we go around ('round 'round 'round) Run, run, runaround, yeah ('round 'round 'round 'round) here we go 'round ('round 'round 'round) She givin' me the runaround ('round 'round 'round 'round) Uh, oh  Yeah, yeah Oh yeah Ooh. Ah It goes like this Listen baby. ooh, ow, ah, uh  Oh man, it's hard enough, yeah And you make it harder, ah Fill me up, I'm never satisfied Own me, she owns it  Here we go around ('round 'round 'round) Run, run, runaround, yeah ('round 'round 'round 'round) Here we go around ('round 'round 'round) She givin' me the runaround ('round 'round 'round 'round)  Here we go around ('round 'round 'round) Run, run, runaround ('round 'round 'round 'round) Here we go around ('round 'round 'round) She givin' me the runaround ('round 'round 'round 'round)  No Round and around Oh, I like it Uh, I like it Yes, but I like it Baby, say I like it Uh, I said I like it Ooh, I like it",runaround,for unlawful carnal knowledge,van halen,rock
"Now, none of this was planned It all just kinda happened I got more than I wanted But how is still a mystery  Obsessed with this feeling I trusted it, so I followed it I was tripping and stumbling Across a land full of miracles Ow  Into a world so far from home Miles and miles from nowhere Rooms without doors open for me, oh no Taking me miles and miles from nowhere  Oh (miles and miles) Oh, yeah  Lost in this pleasure dome Lost in my own pleasure dome  Oh man, I ain't got a clue how to get out Or how to find this place I want my control back, but I'm afraid I'll lose that feeling, oh  Lost in a world so far from home I'm miles and miles from nowhere Fallin' inside my own pleasure dome I'm miles and miles from nowhere  Oh (miles and miles) Oh, yeah  Lost in this pleasure dome Lost inside my pleasure dome Ahh, yeah  Lost in a world, can't find my way home Miles and miles from nowhere Fallin' inside my own pleasure dome Miles and miles from nowhere Millions of miles, oh no Miles and miles and miles from nowhere  Miles and miles and miles and miles Oh  Lost in this pleasure dome Lost inside my pleasure dome Yeah  Lost Lost",pleasure dome,for unlawful carnal knowledge,van halen,rock
"Got a one track mind My blinder's up Now all I gotta do is get up, go out and get her Got the first step down I know what I want All seven senses tryin' to deliver  Now baby, let me fill you up inside (up inside) Spread your wings and (open wide) open wide So hot, so hot, so hot  I'm a man on a mission, straight ahead Less talk, more action with no distractions I'm all conditioned, thoroughbred Go for the action, with no distractions yeah  You give every inch Flesh, blood and bone And it's all wrapped up in a tight little bundle Got an open mind, do anything I been aware the ball might roll or tumble  So, right down to the bottom of the top (ooh ooh) I'm gonna do it all in one big pot (big pot) Yeah, she got, she got me hot, uh  I'm a man on a mission, straight ahead Less talk, more action with no distractions I'm all conditioned, I'm a thoroughbred Less talk, more action with no distractions oh yeah Uh, yeah I got no distraction So get on outta my way  Only thing that's on my mind Ah, she sure got my attention Once you taste the real kind Oh  Uh Ah, come on She got, she got, ah  Man on a mission, straight ahead No talk, down to action, I got no distractions I'm all conditioned, what'd I say Man on a mission up ahead Ah yeah, hoo My kinda action (ooh) Ow, uh  No distractions I got no distractions No distractions, uh No distractions, I'm on a mission Wooh, ow",man on a mission,for unlawful carnal knowledge,van halen,rock
"Psst, hey come on man, wake up  Yeah, yeah  I see the power changing hands Rising from the streets A self-made businessman Knows how the system can be beat  Are we a lost generation? Have no place to go The road to destruction Is all we need to know  'Cause it's a rip-off We're stepped on and cheated We're flat stone-cold lied to But we're not defeated, no  It's easy money, it's a way out Join the family No middleman, no IRS Your ticket out of poverty  Are we a lost generation? I hold faith from a string Lookin' for a direction Reachin' out for anything  So dream another dream This dream is over (ooh) Dream another dream This dream is over (dream another dream)  Dream another dream This dream is over (ooh) Over, yeah So dream another dream  Ah Uh, hey  Ow, it's a rip-off We're stepped on and cheated Flat stone-cold lied to We're not defeated, no  Dream another dream This dream is over (ooh) Dream another dream This dream is over, oh yeah (dream another dream)  Dream another dream This dream is over (ooh) Oh, dream another dream This dream is over, over yeah (dream another dream)  Dream another dream (ooh) Dream another dream Dream another dream Oh, this dream is over (dream another dream)  Dream another dream Dream another dream (dream another dream)",the dream is over,for unlawful carnal knowledge,van halen,rock
"Don't wanna wait till tomorrow Why put it off another day? One by one, little problems Build up and stand in our way, oh  One step ahead, one step behind it Now you gotta run to get even Make future plans or dream about yesterday, hey Come on turn, turn this thing around  (Right now) Hey, it's your tomorrow (Right now) Come on, it's everything (Right now) Catch your magic moment Do it right here and now It means everything  Miss a beat, you lose the rhythm And nothin' falls into place, no Only missed by a fraction Slipped a little off your pace, oh  The more things you get, the more you want Just tradin' one for another Workin' so hard to make it easy Whoa, got to turn, come on, turn this thing around  (Right now) Hey, it's your tomorrow (Right now) Come on, it's everything (Right now) Catch that magic moment Do it right here and now It means everything  It's enlightened me Right now What are you waitin' for? Oh, yeah Right now  (Right now) Hey, it's your tomorrow (Right now) Come on, it's everything (Right now) Catch that magic moment And do it right here and now (Right now)  Oh, right now It's what's happening Right here and now Right now, it's right now Oh Tell me, what are you waitin' for? Turn this thing around",right now,for unlawful carnal knowledge,van halen,rock
"I reach across to the other side To make contact with you In golden slumber, you fill my dreams When I make contact with you, oh Don't ask me why I'm crossing over  Oh, crossing over  I never got to (What's it all about?) Really know you (Is there a way out) The way I want to now (outta here) So many things I (I'm like the rest) I didn't tell you (seeking an answer) I wanna tell you now Tell me why, oh Lord (but why, why, why, why?) You're crossing over (Why? Why?)  (I gotta bring you back to see your face) Oh, crossing over (I wanna hear you call my name, to feel your touch) Reaching out, reaching out (hear your voice again) (To hear your voice again) Crossing over (To feel your touch) Reaching out (To feel you) Crossing over  (To feel) Reaching out, reaching out Crossing over",crossing over,can't stop lovin' you,van halen,rock
"Oh, forgive me father, for I have sinned I've been through hell and back again I shook hands with the devil, looked him in the eye Looked like a long lost friend  Oh, anything you want, any dirty deeds He's got everything 'cept what I really need Keepin' me temporarily satisfied But not one thing I tried Filled me up inside or felt like mine Mine all mine  Yeah, the search goes on, the more I look My world keeps gettin' smaller Staring at the sun, searching for the light Almost ended up blind  Some only see what they wanna see Claiming victory, oh but that's not me Gimme truth, gimme somethin' real I just wanna feel like it's mine all mine  (Ooh) Ooh, really mine (Mine all mine) Come on, and gimme somethin' (Ooh) Somethin' That's mine all mine all mine  Mine all mine  All the words on the wall look the same in the mirror Every riddle and every clue Oh, you've got Allah in the east You've got Jesus in the west Christ, what's a man to do?  They'll find a cure for anything Just kill the pain or numb my brain We see a man speakin' the word of God Provin' to be a fraud, his own church applauds Stop lookin' out, start lookin' in Be your own best friend Stand up and say, ""Hey! This is mine!""  (Ooh) Ooh, all mine (Mine all mine) Yeah And baby you've got somethin' (Ooh) Uh and, and I got somethin' (Mine all mine) Hey And it's mine all mine all mine  Uh (Mine all mine) Ooh (Mine all mine) Yes, I'm searchin' (Mine all mine) I got to have it (Mine all mine) Ooh ow (Mine all mine) Well (Mine all mine) Got ta, got ta, got to (Mine all mine) Got to have it, ow (Mine all mine) Uh! Uh! Uh! (Mine all mine) You got! You got! You got! You got! Mine all mine",mine all mine,ou812,van halen,rock
"Hey  Everybody's lookin' for somethin' Somethin' to fill in the holes We think a lot but don't talk much about it Till things get out of control, oh  How do I know when it's love? I can't tell you but it lasts forever, oh How does it feel when it's love? It's just something you feel together When it's love  You look at every face in a crowd Some shine and some keep you guessin' Waiting for someone to come into focus Teach you your final love lesson, uh  How do I know when it's love? I can't tell you but it lasts forever, oh How does it feel when it's love? It's just something you feel together  (Oh oh, oh oh) Oh, when it's love (Oh oh, oh oh) You can feel it, yeah (Oh oh, oh oh) Nothing's missing, yeah  (Oh oh, oh oh) Yeah, you can feel it (Oh oh, oh oh) Oh, when it's love (Oh oh, oh oh) When nothing's missing, ow  How do I know when it's love? I can't tell you but it lasts forever, ooh How does it feel when it's love? It's just something you feel together, hey  How do I know when it's love? I can't tell you but it lasts forever When it's love Ooh, when it's love Hey, it'll last forever  (Na na na na na na) When it's love (Na na na na na na) (Na na na na na na) (Na na na na na na) You and I, we're gonna feel this thing together  (Na na na na na na) When it's love (Na na na na na na) Ooh, it's love, baby (Na na na na na na) (Na na na na na na) You can feel it, yeah  (Na na na na na na) (Na na na na na na) We'll make it last forever (Na na na na na na) (Na na na na na na) Ooh, it's love",when it's love,ou812,van halen,rock
"Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah  Ninety days on the road Is what I need When my axe cuts me deep I let it bleed On the stage, off my strings, down my face And all over me, yeah  Pumpin' up for the show Feelin' like somethin's gonna blow It's got me all fired up Yes, I'm all fired up, ooh  Through the ice into the fire Blowin' steam North and south, east and west, right to left I'm always extreme  Don't like the middle squeezin' me I don't like nothin' in between Yes, I'm all fired up Got me all fired up  When the rest have packed it up I'm alive, I'm electric, inspired I, I'm naturally wired Wired, naturally wired, oh Wired  Whoo Oh yeah Ooh  I, I, I, I'm naturally wired Naturally wired Wired, naturally wired Wired, naturally wired Wired, naturally wired",a.f.u. (naturally wired),ou812,van halen,rock
